Aatrox,Ahri,Akali,Akshan,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,AurelionSol,Aurora,Azir,Bard,Belveth,Blitzcrank,Brand,Braum,Briar,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Gwen,Hecarim,Heimerdinger,Hwei,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,KSante,Kaisa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,Milio,MissFortune,Mordekaiser,Morgana,Naafiri,Nami,Nasus,Nautilus,Neeko,Nidalee,Nilah,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,RekSai,Rell,Renata,Renekton,Rengar,Riven,Rumble,Ryze,Samira,Sejuani,Senna,Seraphine,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Smolder,Sona,Soraka,Swain,Sylas,Syndra,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Vex,Vi,Viego,Viktor,Vladimir,Volibear,Warwick,MonkeyKing,Xayah,Xerath,XinZhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Zeri,Ziggs,Zilean,Zoe,Zyra
0.003519605400490431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011275085233103388,0,0.0,0.0,0.009173514872182069,0,0.003528099280050779,0.005607397272781874,0.005623604851388128,0.0,0.024065925379114974,0.0,0.0,0,0.0,0.0,0.014780366749549453,0,0.0,0.0,0.030838166609752294,0.0,0.014979716604401581,0,0.005624501335879642,0.0,0.0,0.0,0.0,0.0,0.01838994651092856,0.07238381562474226,0.044495182542174334,0.0,0.0,0.021672947575737823,0.0,0.0,0.0,0.0,0,0.0,0.005656673123771324,0.08129835967452408,0.003502727343117873,0,0,0.005625039027167512,0.00916940558382488,0.014066168532064082,0.0,0.0,0.0,0.0,0.0,0,0.003482455756350788,0.0,0,0,0,0.011237513325882362,0.03162386461955298,0.0,0.0056478407297925045,0.0,0.0,0.0,0.0,0.0035357203413209563,0,0.0,0,0.0,0.005584482461404664,0.0,0.0,0.0,0.0,0.0,0.05267728925415021,0.0,0.0,0,0.0,0.011287172547279895,0.0,0.0,0.02403658414257291,0.003485110640394588,0.003521409554957357,0.0,0.0,0.0,0,0.0056212720485388345,0,0.0,0.0,0.0,0.0,0.0,0.005608301207588365,0.007067806346492577,0.003543735358114651,0.0,0.0,0.0,0.003515282177910942,0.0,0.0,0.0,0.02048178459799001,0.1312704474100598,0.0035364476681420008,0.0,0.0,0.0,0.02608955338125738,0.007020859916903138,0,0.0034821020571763335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005591785202855819,0.0,0.0,0,0.012495043247939059,0.0,0.11816689072792898,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0056462464403412745,0.018381728776211352,0.0,0.0,0.0,0.0056407446087668005,0.007086740703242342,0.0,0.0,0.0,0.0
0.0,0.0035570033729984984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1775354684789242,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.009267592583592603,0.3058986512571022,0.027470883295151318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02325388184615919,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00925277778201234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.011443938832658783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2102054579676537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003625215080333564,0.0,0.0,0.03922309327204306,0.005698616944499763,0,0.0,0.0,0.0,0.0,0.0,0.05225273238936116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.039714440273535476,0.07668823841856034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.02311164423111629,0,0.0,0.0035833535098863216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005620052369093684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.012587484464282926,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954126910111594,0.0,0.0,0.0,0,0.0034951882789545224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876759003274914,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005598698544569768,0,0.0,0.0,0.0,0,0.0,0.0,0.06747464837731539,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005646423650696639,0.0,0.0,0.0,0.0,0.0,0.0056354049470726895,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37698563062178553,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022582149725050862,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005640211319641698,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.050793873618381113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12317935846198705,0.0,0.0,0.0,0.0,0.0,0.0,0.005609746645220522,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08949770877885721,0.03383913425953521,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.005615877958308181,0.0,0.0,0.00561173239646862,0.0,0.0,0.0
0.0,0.05033572999549481,0.06170963579956869,0.14032008407666416,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.005611740184891664,0,0.0,0.0,0.0055980430111545465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.061114005381244105,0.0,0.0,0.0,0.0,0.0,0.005596256951974017,0.0,0.0,0.10625751616620933,0.0,0.0,0.0,0.0,0,0.0,0.0,0.005553811774889301,0.0,0,0,0.0,0.0,0.005601075516022457,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005593216859927812,0.0,0.005581909103360138,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01114975277413453,0.005627624846961039,0.0,0.0,0.0,0,0.0,0.1629200746540332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005595720811954566,0,0.0168516804650217,0.0,0.0,0.0,0.0,0.005582808929372054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005164603429968,0.05595005727327042,0,0.0,0.0,0.0,0.0,0.0,0.011215318248421988,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06691368605610137,0.0,0.12351284004730355,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1685539057203002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006437789752965962,0,0.0,0.0,0.0,0,0.0,0.010233500022826922,0.0,0.0,0.020573780578245625,0.0,0.0,0,0.0,0.006429868034597878,0.0,0,0.010224247911884426,0.01664750003379715,0.0,0.0,0.029607337699612424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12976226554189993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05141819015527092,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0165325115912454,0.0,0,0,0,0.0,0.06795611376009328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569594141600471,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.013078557485603598,0.0,0.010346504987599347,0.0,0.010299868817060616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010260787062684611,0.0,0.0,0.0,0.0,0.043610991928299675,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08685408462846449,0.08376665104423144,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006443742408095623,0.0,0.0,0.0,0.0,0.006371334777809697
0.006488961641353609,0.006475941870765414,0.0,0.0,0.004070986603324446,0.0,0.0,0.0,0.0,0.0,0,0.0729674223002139,0.006556307104210517,0.0,0,0.0,0.0,0.0,0.0,0.00406492924152647,0.006473038278260481,0.0,0,0.008407139169085717,0.006493078985928518,0.0,0,0.0,0.004042305096435929,0.0,0.0,0.004094318571103021,0,0.0,0.0,0.0,0.00409558636591765,0.0,0.06878659719558618,0.0,0.0,0.006479876470706758,0.0,0.0,0.004043337933907149,0.0,0.0,0.0,0.0,0,0.0647478975276271,0.0944391520772976,0.0,0.006469507459434714,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02760115091965925,0,0.0,0.0,0,0,0,0.01708246009572774,0.0,0.0,0.008156217260660311,0.0,0.0,0.010558946950308184,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.022237382184813175,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.004059512084453387,0.0,0.0,0.0,0.012945661471250362,0.0,0,0.0,0,0.09666260123272914,0.0,0.0,0.11873570322801115,0.017300348822455288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029186975559257308,0.0,0.0,0.0,0.02754378437576822,0.0,0,0.0,0.004054730710315142,0.0,0.0,0.0,0.0,0.0,0.02759593778382236,0,0.0,0.01056368358262494,0.0,0.0,0.004090097469393565,0.0,0,0.0,0.0,0.0,0.0,0.031416321540424376,0.0,0.0,0,0.0,0.0,0,0.021199990372684604,0.03030239756085104,0.0,0.0,0.0,0.010583681938653581,0.01865142193739506,0.0,0.0,0.0,0.0
0.0035357503793917635,0.007048740629061245,0.08172240408506451,0.0,0.0,0.0,0.0,0.0,0.0,0.005663402903783583,0,0.14583858523796212,0.0035968022423273093,0.0,0,0.005663939395020472,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0073273231290196614,0.0,0.003513951992377584,0,0.0,0.0,0.0,0.0,0.005687394966559615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005671612482571609,0.0,0.0,0.0,0.0,0.08249449549310083,0.0,0.007083111992987496,0.0,0.0,0,0.00566071818223166,0.04153269326284041,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.005642000588043067,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.003524730569945955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0035189745010633846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05191923676055965,0.0,0.0,0.0,0.011241091064572167,0.0,0.0,0.009160091788671077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.005695323846384962,0.0,0.0,0.0035599910248949934,0.0035032337663951007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05371927775774828,0.03568587244100628,0,0.005617435593694606,0.0056537202609196644,0.0,0.0,0.0056423622431743484,0.0,0.0,0.0,0,0.0,0.0,0.0,0.003498075002392738,0.0,0.0,0,0.02737294172003422,0.0,0.10261573707039766,0.007049100867786088,0.005628390582591213,0.0,0.0,0,0.0,0.0,0,0.0056721466533703625,0.10274197924271404,0.0,0.0,0.0,0.024202380499464455,0.0056788996849530295,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.003453502203965028,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.028039698415777872,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009185842311224797,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06614255986225384,0,0.0,0.0,0,0,0,0.0,0.005595244833873394,0.0034973716562729856,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4414466916447474,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280471989737749,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3222606352532919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08248522542792493,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.051110823695584895,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01685573060451778,0.0,0.005646423650696639,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.011232332282029179,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.026006418277268045,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.005598935420716552,0.0,0.0,0.0,0.0,0.02617747523819327,0.0,0.0,0.003495724567650282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8015694747482588,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.014753033719037589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.020232307664545143,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14755214534515493,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004043751202987767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.025243174940378813,0.0,0.021147365863240765,0,0.0,0.0,0.00404975220732576,0.0,0.0,0.04338812024773982,0.0,0,0.0042035695845428584,0.004060969285009186,0.0,0,0.0,0.0,0.0,0.0,0.04519026104152269,0,0.010535789463452643,0.0,0.006433053198025696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04226526007743257,0.0,0.0,0.0,0,0,0.0,0.006495956552197583,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.010518947373235084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.024737892925996343,0.0064551200271305165,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.006491638789494242,0.03918525968931463,0.0,0.0,0.017069395415424612,0.0,0,0.004047060112473658,0,0.01058999689218025,0.0,0.6782846226467107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004019704188632689,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.006493078985928518,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006515790164840844,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.019157138029223655,0.0,0.005825152142183264,0.0,0.0,0.0,0,0.0,0.011863793807619032,0.0,0,0.020444202867809215,0.0,0.0,0.0,0.0,0.0,0.0036383552670135795,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0036515396126740878,0.0,0.0,0.0,0.0,0.0058876739104791,0.0,0.0,0.0,0.0,0.0036582581306778966,0.0,0.0,0.0,0.0,0,0.0,0.0,0.005818279002264984,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0036590060202296103,0.0,0.03439404061805921,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15270715526331466,0.16459566461956007,0.0,0.0,0.0,0,0.0,0.0,0.0036743987200016587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007323251632095192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002800104564126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011854390499906347,0.009460479924556427,0.0,0.0,0.0,0,0.0,0.005869100080383272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005877479858034066,0,0.0036413187175241457,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003631519422583163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036520986298251186,0.0,0.0
0.003503607194124565,0.009083636369842418,0.009127271951535012,0.0,0.009143179513947653,0.0,0.0,0.0,0.014926753663597444,0.0035115216834359785,0,0.009174081624748236,0.0035641040401243333,0.009131817077308514,0,0.0,0.018111819565218703,0.0055980430111545465,0.0,0.009129999036307299,0.01249051946525843,0.00903409386818627,0,0.0,0.0035072007461442968,0.0,0,0.023741611258622654,0.0,0.0,0.0,0.014911626983472481,0,0.009099090900254557,0.0,0.008990470896594977,0.0,0.018005476667530263,0.0,0.014852971933376154,0.0035205539520424068,0.003495724567650282,0.0,0.0,0.02383960860742015,0.0,0.007018720065778519,0.0,0.005566912163337191,0,0.0,0.028764052838653586,0.02359828818692398,0.0034868058551946095,0,0,0.0,0.00561014429507973,0.0,0.0,0.00907818185144232,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005593216859927812,0.003469621887855382,0.0034814745123808357,0.02053520843517783,0.016764059452604046,0.0,0.0,0.0,0.0,0,0.011147222935196351,0,0.0034910816741946654,0.0,0.0,0.0,0.0034588958606022436,0.0034745661281242422,0.0,0.0,0.0,0.0,0,0.003510080320542627,0.023041905936852843,0.0,0.005579387407473111,0.0,0.0,0.0,0.0,0.0,0.011229147990923019,0,0.011191441623909136,0,0.005617226821673899,0.0034998410499454177,0.0,0.0,0.005643548175054188,0.0,0.0,0.024061992680856282,0.0090300036453503,0.0,0.003463811553220209,0.0,0.00558154905801983,0.0,0.0034733288423506154,0.0,0.0,0.02746362389188687,0.0,0.0,0.0,0.02718545573699866,0.0,0,0.0,0.0,0.0,0.0,0.0,0.018242726361340608,0.0,0.0,0,0.005600184099280143,0.003507920245603557,0.0,0.003466274320552804,0.0,0.0,0,0.0,0.009021369062487376,0.007027732272568805,0.0,0.0384399933057517,0.00915499575303319,0.0,0,0.009166356706375972,0.0,0,0.09725823149846467,0.03659635092718441,0.0,0.0,0.0,0.04665512834918919,0.014109056491000662,0.0,0.003486094146651249,0.0,0.0
0.007007214388249131,0.0,0.0,0.005612803363066565,0.0,0.0,0.0,0.0,0.0,0.0035115216834359785,0,0.0,0.0,0.0,0,0.0,0.005581909103360138,0.0,0.0,0.00561103106679426,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03858341680664351,0.0034967975909317743,0.0,0.0,0,0.0,0.0,0.0,0.014915574335004195,0.0,0.042319349934904785,0.011240104738187373,0.0,0.005596256951974017,0.00561651976789253,0.0,0.0,0.0,0.0,0.0,0.0,0,0.026116501770128354,0.01489385297325826,0.005553811774889301,0.00906954561185164,0,0,0.0055994706679531134,0.0,0.04325688826587755,0.0,0.0,0.0,0.0,0.05449090916363624,0,0.0,0.0,0,0,0,0.0,0.003469621887855382,0.005581909103360138,0.007044005816024815,0.011176039635069366,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01799548064750619,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0035073805963652194,0.0,0.0,0.005569449663810755,0.0,0.012695585004111429,0.0,0.0,0,0.0,0,0.007033872271907104,0.0,0.0,0.20798117031356755,0.07371248610101701,0.0,0.0,0.0,0.0,0.0,0.003463811553220209,0.0,0.00558154905801983,0.0,0.0,0.0,0.0,0.16360876906495847,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0035072007461442968,0.0,0.01118285268475497,0,0.0,0.0,0.0,0.0,0.04683737774343058,0.0,0,0.003475804230363957,0.0,0.03311710213994132,0.0,0.014693894948164542,0.0,0.0,0,0.0,0.0,0,0.011241163367588538,0.011236927048020016,0.0,0.0,0.005590351240315869,0.007029537172467952,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.003515852066507476,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0055980430111545465,0.0,0.009129999036307299,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.012660830717268952,0,0.0,0.0,0.0,0.0,0.011121472734329048,0.0,0.014852971933376154,0.0035205539520424068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.011220288590159465,0.011202151032044916,0.0,0.279151227613876,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.018169090917406053,0.0,0.0,0.01056600872403722,0.0,0.0,0.0035063017415391303,0.0034745661281242422,0.009152723461712258,0,0.0,0,0.0,0.005559098450216461,0.0,0.0,0.008997740323753098,0.0,0.0,0.003505762536023907,0.0,0.0,0,0.0,0.0,0.0,0.0,0.018236362981827604,0.0,0.0,0.0,0.009076818226955888,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.009058182383697365,0.0,0.025260259120020195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337250241917013,0.149512589307644,0.0,0,0.0,0.0,0.0,0.0034534688184103234,0.0,0.06501033350271379,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0707546656291786,0,0.0,0.0,0.00561422000215016,0.003492509066312198,0.0,0.0,0.0,0,0.0,0.0,0,0.026563722287146416,0.007036403255776778,0.0,0.0,0.0,0.014834479675915207,0.0,0.0,0.0,0.005603747281963989,0.0
0.0,0.0,0.0,0.0,0.08023430457858625,0.0,0.0,0.0,0.011330926866147877,0.005637542616551694,0,0.0,0.0,0.012627581772267185,0,0.009175341201591103,0.0,0.08224520544935618,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003535902148413031,0.003536629540864519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.005626651203310231,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.2258656526382417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03405010663009648,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10185478896736017,0.20623090276758418,0.0,0.0,0.04559132442763231,0.0,0,0.16208273676280374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023817170778079343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.005644118608594527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
